Seed  np arch1 chi2/dat duration
9215 55 18 71066.7 0.419073
8264 55 18 660371 0.671217
4889 55 18 69934.2 32.4937
1199 55 18 0.957965 205.854
2778 55 18 7.62941e+07 0.434011
7182 55 18 0.969592 113.195
4812 55 18 0.967683 118.827
6625 55 18 0.969522 121.848
6630 55 18 242.84 124.77
8676 55 18 220962 39.0554
8031 55 18 3.01678 117.754
8190 55 18 0.967041 122.049
8298 55 18 1.23658 117.287
5636 55 18 47.6802 108.72
7172 55 18 14229.4 0.41496
8951 55 18 0.974992 121.296
558 55 18 438889 0.399626
1590 55 18 342173 0.426388
9813 55 18 80209.1 1.53365
3903 55 18 0.951685 121.847
8912 55 18 163067 0.437111
6389 55 18 93600 66.2575
6593 55 18 1.00253e+06 37.2271
9505 55 18 0.963896 114.712
731 55 18 2.6542 120.659
7748 55 18 0.971591 94.1638
7072 55 18 82030.7 81.2814
2036 55 18 389606 64.9206
8165 55 18 0.976689 120.952
2212 55 18 0.958038 115.808
7562 55 18 2.99747e+06 98.9623
5158 55 18 46842.8 0.423461
5913 55 18 1.00575 119.474
5796 55 18 29623.7 0.418271
911 55 18 171187 0.552416
2001 55 18 0.997149 122.134
4353 55 18 0.971057 120.541
6604 55 18 373572 0.409901
4033 55 18 22377.2 0.711438
7381 55 18 2.75543e+06 0.431836
4912 55 18 0.962802 112.439
7534 55 18 0.93766 116.326
2703 55 18 0.983321 92.8342
6148 55 18 0.96614 122.562
5618 55 18 0.970353 119.866
4615 55 18 1.0474 121.424
3662 55 18 0.952865 118.778
6889 55 18 337868 0.408588
3951 55 18 0.9484 121.431
9927 55 18 160482 0.422717
865 55 18 5.81223e+06 0.392598
