Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4810 137 6 6 4 9 11218.2 0.149434
383 137 6 6 4 9 2.246e+06 0.15105
3223 137 6 6 4 9 25125.1 0.150323
1433 137 6 6 4 9 307983 0.220312
4982 137 6 6 4 9 43766.3 0.157882
1504 137 6 6 4 9 7172.6 0.147936
292 137 6 6 4 9 53761.8 0.220519
1396 137 6 6 4 9 1352.3 0.149707
2718 137 6 6 4 9 163684 0.153965
8067 137 6 6 4 9 89466.4 0.156694
9541 137 6 6 4 9 357078 0.146827
201 137 6 6 4 9 56841.5 0.147998
561 137 6 6 4 9 331671 0.220662
1746 137 6 6 4 9 1480.55 0.149902
5541 137 6 6 4 9 103026 0.149595
9392 137 6 6 4 9 14312.5 0.151245
7641 137 6 6 4 9 270.476 0.241012
7472 137 6 6 4 9 490.692 0.154239
1762 137 6 6 4 9 1.53592e+06 0.149326
166 137 6 6 4 9 66830.6 0.220044
2536 137 6 6 4 9 843767 0.150388
7413 137 6 6 4 9 627462 0.159095
4298 137 6 6 4 9 6512.34 0.148675
5860 137 6 6 4 9 264194 0.150677
7886 137 6 6 4 9 949.188 0.239185
65 137 6 6 4 9 80019.2 0.149048
2398 137 6 6 4 9 2248.35 0.148878
1805 137 6 6 4 9 1568.82 0.619579
5846 137 6 6 4 9 88751.1 0.150598
8197 137 6 6 4 9 57091.4 0.149474
6893 137 6 6 4 9 219252 0.220466
7014 137 6 6 4 9 34531.1 0.150452
5027 137 6 6 4 9 6.66518e+07 0.149029
6585 137 6 6 4 9 83002.6 0.146904
9366 137 6 6 4 9 2078.3 0.237554
8789 137 6 6 4 9 75548.5 0.157768
695 137 6 6 4 9 25414.9 0.148826
449 137 6 6 4 9 3397.2 0.234312
1472 137 6 6 4 9 35525.2 0.147762
290 137 6 6 4 9 60762.9 0.150115
7229 137 6 6 4 9 1269.15 0.15417
36 137 6 6 4 9 1602.8 2.92748
84 137 6 6 4 9 305145 0.149385
5420 137 6 6 4 9 3019.79 0.241837
6147 137 6 6 4 9 1322.37 40.6236
1617 137 6 6 4 9 114698 0.151318
9229 137 6 6 4 9 5.46772e+06 0.148369
8347 137 6 6 4 9 494720 0.148333
9957 137 6 6 4 9 4400.66 0.150894
6954 137 6 6 4 9 4940.35 0.14803
7080 137 6 6 4 9 78426.8 0.224306
