Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
1069 240 10 9 8 4 84985.1 0.264992
7656 240 10 9 8 4 73988.8 0.265326
3227 240 10 9 8 4 4490.36 0.261854
5145 240 10 9 8 4 9081.74 0.262242
4001 240 10 9 8 4 16447.3 0.264051
232 240 10 9 8 4 5560.99 0.268333
5324 240 10 9 8 4 73831.5 0.261725
9446 240 10 9 8 4 5522.53 0.265923
430 240 10 9 8 4 2984.62 0.267165
3816 240 10 9 8 4 8088.45 18.4201
1883 240 10 9 8 4 1.13942e+07 0.261989
1103 240 10 9 8 4 36820.9 0.261961
7422 240 10 9 8 4 1859.56 0.261945
6813 240 10 9 8 4 6.2145e+08 0.394552
1820 240 10 9 8 4 60691.8 0.262287
5847 240 10 9 8 4 19490.8 0.394938
7457 240 10 9 8 4 802.776 0.264962
4999 240 10 9 8 4 620666 0.271756
4062 240 10 9 8 4 29683.9 0.393961
4626 240 10 9 8 4 170.957 0.435213
5311 240 10 9 8 4 36597.4 0.261669
8659 240 10 9 8 4 7054.08 0.26757
4571 240 10 9 8 4 1285.31 0.26379
3487 240 10 9 8 4 1311.99 0.265352
1650 240 10 9 8 4 358.456 0.286768
4462 240 10 9 8 4 27642.4 0.261731
8429 240 10 9 8 4 19787.5 0.267374
1110 240 10 9 8 4 8216.68 0.405125
9486 240 10 9 8 4 60576.9 0.285178
9273 240 10 9 8 4 621.863 0.268104
794 240 10 9 8 4 10716.7 0.268515
799 240 10 9 8 4 5431.05 0.272839
4499 240 10 9 8 4 101673 0.262586
2049 240 10 9 8 4 34039.8 0.431507
1615 240 10 9 8 4 8425.39 0.264533
5916 240 10 9 8 4 25573.8 0.268293
8975 240 10 9 8 4 21103.4 0.267394
3070 240 10 9 8 4 7427.85 0.262266
5361 240 10 9 8 4 2.58351e+07 0.266626
9841 240 10 9 8 4 133.189 0.284957
6739 240 10 9 8 4 1.34562e+07 0.268552
8839 240 10 9 8 4 47486.2 8.72346
6940 240 10 9 8 4 28732 0.264392
9446 240 10 9 8 4 5522.53 0.266052
1340 240 10 9 8 4 77318.6 0.297491
2984 240 10 9 8 4 2.58554e+06 0.265599
4340 240 10 9 8 4 13087.8 0.266146
6932 240 10 9 8 4 22456.1 0.262233
7757 240 10 9 8 4 1.00878e+06 0.26617
4423 240 10 9 8 4 460674 0.39503
2248 240 10 9 8 4 18300.2 0.280525
