Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4839 127 6 5 5 7 56618.4 0.252549
642 127 6 5 5 7 33384.9 0.134279
321 127 6 5 5 7 2633.64 0.200213
5448 127 6 5 5 7 2844.57 0.13524
1358 127 6 5 5 7 650.519 0.967588
1380 127 6 5 5 7 3.09331e+06 0.212762
1676 127 6 5 5 7 815589 0.136528
7302 127 6 5 5 7 625763 0.135173
5846 127 6 5 5 7 25414.8 0.136355
1592 127 6 5 5 7 911.986 0.13598
2323 127 6 5 5 7 3002.51 0.136409
5298 127 6 5 5 7 842.473 0.143831
1 127 6 5 5 7 92018.7 0.134993
4447 127 6 5 5 7 24088.4 0.200899
1252 127 6 5 5 7 252.816 1.97516
9928 127 6 5 5 7 2031.33 0.13675
5029 127 6 5 5 7 96759.3 0.136084
5420 127 6 5 5 7 16885.4 0.147115
6066 127 6 5 5 7 626.076 0.134854
3954 127 6 5 5 7 3.01789e+06 0.13339
1321 127 6 5 5 7 198828 0.200911
6036 127 6 5 5 7 19998.4 0.135928
762 127 6 5 5 7 24267.7 0.134556
7429 127 6 5 5 7 2511.91 3.34812
4398 127 6 5 5 7 1281.36 0.135941
1762 127 6 5 5 7 1443.58 50.6467
5981 127 6 5 5 7 9486.92 0.141063
7292 127 6 5 5 7 197690 0.201732
3099 127 6 5 5 7 299339 1.58182
5534 127 6 5 5 7 17436.1 0.135739
867 127 6 5 5 7 890.296 0.13584
1877 127 6 5 5 7 157163 0.142018
6589 127 6 5 5 7 74595.4 0.200311
4967 127 6 5 5 7 1600.59 0.139235
4871 127 6 5 5 7 2712.08 0.293314
1280 127 6 5 5 7 14208.3 0.135901
5515 127 6 5 5 7 1866.32 0.135645
9462 127 6 5 5 7 1067.69 0.202351
9474 127 6 5 5 7 239922 0.200421
5018 127 6 5 5 7 15394.6 0.135166
3164 127 6 5 5 7 1154.18 21.8811
5649 127 6 5 5 7 59876 0.136297
2561 127 6 5 5 7 9595.64 0.137119
3435 127 6 5 5 7 14324.9 0.133792
9283 127 6 5 5 7 13951.6 0.135857
5521 127 6 5 5 7 4708.06 0.230937
4009 127 6 5 5 7 99504.2 0.135264
7009 127 6 5 5 7 15648.8 0.137292
1876 127 6 5 5 7 21993.3 0.135798
1217 127 6 5 5 7 11771.9 0.213381
5498 127 6 5 5 7 13312.9 0.142985
