Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
244 169 8 6 5 9 955.18 0.305639
5509 169 8 6 5 9 4859.9 0.185683
3794 169 8 6 5 9 1798.37 0.295698
1404 169 8 6 5 9 107345 0.18402
7954 169 8 6 5 9 23787.4 0.28571
1095 169 8 6 5 9 44.5733 88.045
2920 169 8 6 5 9 16630.9 0.186462
9252 169 8 6 5 9 19063.1 0.296479
629 169 8 6 5 9 95408.5 0.185597
342 169 8 6 5 9 396.867 0.191725
8643 169 8 6 5 9 108825 0.187052
8341 169 8 6 5 9 574.184 0.186177
5760 169 8 6 5 9 2.57337e+07 0.185247
788 169 8 6 5 9 3344.51 0.290494
4571 169 8 6 5 9 277.608 1.70762
9778 169 8 6 5 9 1468.77 0.200689
9839 169 8 6 5 9 457010 0.291776
792 169 8 6 5 9 29500.6 0.183819
5058 169 8 6 5 9 299575 0.187291
1094 169 8 6 5 9 486.76 0.524904
9270 169 8 6 5 9 17978 0.291179
4767 169 8 6 5 9 65.2577 4.85492
5156 169 8 6 5 9 320.747 0.190587
1878 169 8 6 5 9 62695.2 0.185845
5875 169 8 6 5 9 20646.5 0.18872
4682 169 8 6 5 9 514.766 0.199738
4982 169 8 6 5 9 34018.6 0.184773
839 169 8 6 5 9 49206.6 0.186811
6820 169 8 6 5 9 94710.5 0.291385
1278 169 8 6 5 9 10607.1 0.187505
7429 169 8 6 5 9 8562.23 0.186006
9933 169 8 6 5 9 3280.11 0.201163
9567 169 8 6 5 9 626.121 0.298948
1515 169 8 6 5 9 17150.4 0.187927
3763 169 8 6 5 9 16297.6 3.5994
9080 169 8 6 5 9 232101 0.184148
1678 169 8 6 5 9 79877.7 0.184692
1252 169 8 6 5 9 240.261 0.19615
7574 169 8 6 5 9 20949.8 0.183396
5431 169 8 6 5 9 292975 0.185508
2730 169 8 6 5 9 38912.4 0.196381
6411 169 8 6 5 9 97472.3 0.186418
2726 169 8 6 5 9 532.066 0.190733
2045 169 8 6 5 9 2542.32 0.296229
3895 169 8 6 5 9 1723.79 0.295802
3216 169 8 6 5 9 15952.6 0.295128
4676 169 8 6 5 9 227743 0.192852
4842 169 8 6 5 9 257564 0.1836
310 169 8 6 5 9 2711.94 0.1844
8517 169 8 6 5 9 725.199 0.187371
9973 169 8 6 5 9 6.28716e+06 0.187108
