Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
1655 170 9 6 5 8 1424.48 0.183395
8653 170 9 6 5 8 984106 0.185701
2027 170 9 6 5 8 66324.1 0.183568
3540 170 9 6 5 8 459128 0.185078
2327 170 9 6 5 8 2.49472e+06 0.195591
8003 170 9 6 5 8 13970.5 0.274174
7331 170 9 6 5 8 1202.54 0.184543
5900 170 9 6 5 8 7.22081e+07 0.188232
4373 170 9 6 5 8 24052.5 0.182793
6699 170 9 6 5 8 12816.7 0.282481
678 170 9 6 5 8 3287.9 0.18744
7882 170 9 6 5 8 7698.17 0.382848
9613 170 9 6 5 8 273258 0.182779
5136 170 9 6 5 8 304675 0.184394
7778 170 9 6 5 8 1776.85 0.201909
2606 170 9 6 5 8 10489.1 0.183539
9549 170 9 6 5 8 157140 0.18546
5400 170 9 6 5 8 96495.5 0.190454
4645 170 9 6 5 8 128543 0.194989
7644 170 9 6 5 8 8360.08 0.192541
9286 170 9 6 5 8 32492.3 0.189212
4952 170 9 6 5 8 1488.87 0.190265
982 170 9 6 5 8 117103 0.186261
4040 170 9 6 5 8 7673.59 0.283354
5199 170 9 6 5 8 95396.3 0.277245
4222 170 9 6 5 8 249883 0.184288
6679 170 9 6 5 8 995.369 0.2928
4443 170 9 6 5 8 800.063 0.183754
8119 170 9 6 5 8 157132 0.185671
8545 170 9 6 5 8 71047.8 0.187542
4208 170 9 6 5 8 2.08658e+06 0.182949
8329 170 9 6 5 8 1623.47 0.191305
7636 170 9 6 5 8 3173.17 0.184995
9673 170 9 6 5 8 18486.1 0.296141
3002 170 9 6 5 8 5848.46 0.340262
9648 170 9 6 5 8 55573 0.1873
4987 170 9 6 5 8 15007.1 0.297144
8151 170 9 6 5 8 192391 0.186247
386 170 9 6 5 8 2127.31 0.184032
310 170 9 6 5 8 4517.44 0.192954
7236 170 9 6 5 8 13680.6 0.186445
9567 170 9 6 5 8 10464.9 0.186129
9046 170 9 6 5 8 680.378 2.1917
5300 170 9 6 5 8 46678.8 0.187532
1327 170 9 6 5 8 2607.94 0.185963
1637 170 9 6 5 8 708488 0.182959
7234 170 9 6 5 8 25996.1 0.195936
2393 170 9 6 5 8 501809 0.186015
6867 170 9 6 5 8 3394.49 0.186471
1527 170 9 6 5 8 0.204526 77.7481
8144 170 9 6 5 8 1842.1 0.198792
