Seed  np arch1 arch2 chi2/dat duration
1037 57 8 4 140245 0.836247
8888 57 8 4 17.0302 174.259
7221 57 8 4 134180 0.801161
9299 57 8 4 63402 25.6
2202 57 8 4 502228 0.594777
2991 57 8 4 7.5818e+06 0.389884
9130 57 8 4 723672 13.2273
8823 57 8 4 634658 0.63135
697 57 8 4 1384.75 166.382
7581 57 8 4 61137.1 0.791371
2862 57 8 4 232091 0.618416
5967 57 8 4 4.31106e+06 3.11219
8726 57 8 4 94046.5 0.58959
1090 57 8 4 28831.1 0.809535
3024 57 8 4 1.60074e+10 0.577672
3406 57 8 4 184232 0.832977
3126 57 8 4 994612 1.18495
6012 57 8 4 701968 0.568294
3679 57 8 4 1.29979 162.686
1235 57 8 4 5105.2 3.36295
1269 57 8 4 3.54629e+06 0.593651
5331 57 8 4 116900 0.596706
5430 57 8 4 126758 0.614973
5349 57 8 4 992647 0.609173
3228 57 8 4 1.25235e+07 0.605211
3316 57 8 4 692960 0.659631
5292 57 8 4 0.967524 169.352
4258 57 8 4 95454.6 0.594918
5192 57 8 4 874326 0.588983
470 57 8 4 1.21689e+06 0.384368
5783 57 8 4 10456.7 48.6299
6356 57 8 4 1.03992e+06 0.397387
2419 57 8 4 2.54567 124.969
6187 57 8 4 27104.5 0.416004
9890 57 8 4 183.828 154.581
6130 57 8 4 236903 1.03762
6096 57 8 4 3.06125e+07 0.645069
4298 57 8 4 179209 0.390884
6193 57 8 4 176420 0.581368
3285 57 8 4 1.79499e+06 0.600913
9954 57 8 4 0.961092 174.534
9479 57 8 4 3.72063e+07 0.385985
6289 57 8 4 4.52227e+07 0.386707
4836 57 8 4 228.294 151.068
9789 57 8 4 240053 0.398371
9563 57 8 4 67706.7 0.64981
1728 57 8 4 5.01989e+08 0.593539
2132 57 8 4 435061 0.390976
8155 57 8 4 36215.6 1.99805
6797 57 8 4 2902.79 0.604454
3113 57 8 4 3.93417e+06 0.565679
