Seed  np arch1 arch2 arch3 chi2/dat duration
7338 119 5 10 4 214461 0.155476
9920 119 5 10 4 20424.6 0.10282
1785 119 5 10 4 1396.05 0.106446
3918 119 5 10 4 361.805 9.9904
5354 119 5 10 4 2.22435e+08 0.154103
9236 119 5 10 4 17277.5 0.158487
2189 119 5 10 4 15612.2 0.152912
4173 119 5 10 4 1410.56 0.105451
2349 119 5 10 4 6884.55 1.16706
3040 119 5 10 4 47780.6 0.214275
6160 119 5 10 4 1930.43 0.289752
6454 119 5 10 4 10439.1 0.154735
9820 119 5 10 4 60.9684 35.9628
2533 119 5 10 4 168184 0.15318
8706 119 5 10 4 17197.6 0.110135
602 119 5 10 4 393.071 0.167089
605 119 5 10 4 200651 0.1651
4773 119 5 10 4 443332 0.104437
1463 119 5 10 4 17326.4 0.105067
6352 119 5 10 4 41769.6 0.105315
7130 119 5 10 4 40588.5 1.61321
9135 119 5 10 4 3671.33 0.152522
1408 119 5 10 4 2995.71 0.281936
3176 119 5 10 4 104063 0.16585
5127 119 5 10 4 91871 0.103954
2587 119 5 10 4 7043.47 0.104143
7172 119 5 10 4 21600.3 0.102521
3180 119 5 10 4 128.688 0.892895
1083 119 5 10 4 3283.62 0.105014
6106 119 5 10 4 1937.69 1.41081
1713 119 5 10 4 33791.2 0.102045
6921 119 5 10 4 1884.04 0.104926
1366 119 5 10 4 4335.67 0.152803
1795 119 5 10 4 1.3932e+06 0.105402
1249 119 5 10 4 141705 0.157216
5162 119 5 10 4 971.175 0.324759
8038 119 5 10 4 14451.2 0.155716
4201 119 5 10 4 20162.1 0.155598
2019 119 5 10 4 4.15356e+06 0.154996
6263 119 5 10 4 2.68508e+06 0.158168
7385 119 5 10 4 11615.7 0.173325
752 119 5 10 4 34966.1 0.104635
6169 119 5 10 4 148814 0.104596
4312 119 5 10 4 7026.88 0.105153
3798 119 5 10 4 65527.8 0.155552
2678 119 5 10 4 3.84522e+07 0.153052
7664 119 5 10 4 175.111 9.46331
6766 119 5 10 4 10561.4 0.102915
7607 119 5 10 4 1547.48 0.158895
7552 119 5 10 4 119069 0.104468
8696 119 5 10 4 2.10022e+06 0.155552
