Seed  np arch1 arch2 arch3 chi2/dat duration
4387 89 7 4 7 30399.2 0.122049
6023 89 7 4 7 263354 0.0791419
8283 89 7 4 7 1.55499e+07 0.128884
7141 89 7 4 7 47916.6 0.119954
3282 89 7 4 7 2.17684 28.8694
653 89 7 4 7 19578 0.0770982
4089 89 7 4 7 298083 0.0781752
5587 89 7 4 7 130876 0.0779787
3868 89 7 4 7 44625.5 0.11982
6811 89 7 4 7 28254.2 0.116414
7164 89 7 4 7 32185.1 0.0778305
1438 89 7 4 7 119319 0.0800146
5142 89 7 4 7 22.2443 30.1722
9933 89 7 4 7 5768.18 0.128142
4603 89 7 4 7 225824 0.115548
1831 89 7 4 7 7534.6 0.0795909
9770 89 7 4 7 24720.2 0.126354
2093 89 7 4 7 13925.1 0.12372
8819 89 7 4 7 22896.9 0.124406
7759 89 7 4 7 600747 0.116915
4411 89 7 4 7 259.668 0.084268
6481 89 7 4 7 71581.3 0.117763
2931 89 7 4 7 94637.4 0.0776264
2603 89 7 4 7 27664.2 0.0787664
4329 89 7 4 7 53430.5 0.128386
8310 89 7 4 7 20234.4 0.079107
9743 89 7 4 7 2146.35 0.0773774
8969 89 7 4 7 724233 0.0793046
1487 89 7 4 7 24020.6 0.0779964
105 89 7 4 7 2.42924e+06 0.122102
317 89 7 4 7 1.2691 28.6486
1912 89 7 4 7 9.36432e+06 0.117208
3892 89 7 4 7 4914.13 0.0795144
2766 89 7 4 7 75703.4 0.0777347
8510 89 7 4 7 44650.7 0.0794734
349 89 7 4 7 15764.1 0.128293
8279 89 7 4 7 681.684 35.5858
2356 89 7 4 7 34302.2 1.42499
7804 89 7 4 7 6646.51 0.123188
6635 89 7 4 7 0.353817 35.553
4091 89 7 4 7 262.812 0.125379
6631 89 7 4 7 3.49339 34.9652
750 89 7 4 7 56039.5 0.0800233
2492 89 7 4 7 2.01204e+08 0.0800118
8206 89 7 4 7 3157.32 0.0785902
1490 89 7 4 7 196.449 35.9185
4457 89 7 4 7 1868.18 0.078796
9509 89 7 4 7 51778.5 0.0827713
1936 89 7 4 7 38.2854 29.7273
9180 89 7 4 7 73105 0.1196
6167 89 7 4 7 2.93503e+07 0.0784448
