Seed  np arch1 arch2 arch3 chi2/dat duration
4509 143 10 7 5 27027.5 0.129445
8199 143 10 7 5 33787.5 0.127894
7551 143 10 7 5 1393.43 0.127419
5063 143 10 7 5 54037.3 0.189027
1844 143 10 7 5 307665 0.187011
1599 143 10 7 5 2.54978e+06 0.125753
5490 143 10 7 5 0.572014 46.2024
620 143 10 7 5 26723.3 0.186343
6755 143 10 7 5 253456 0.201176
7894 143 10 7 5 1.31081e+06 0.126691
4876 143 10 7 5 0.540499 53.2313
8866 143 10 7 5 4.14618e+06 0.202108
6114 143 10 7 5 165.322 0.127569
3954 143 10 7 5 1.12119e+06 0.125505
845 143 10 7 5 0.707605 51.624
9643 143 10 7 5 109662 0.126619
2357 143 10 7 5 7823.03 31.7916
5654 143 10 7 5 26952.1 0.186083
6473 143 10 7 5 11544.1 0.19539
851 143 10 7 5 614256 0.125193
2931 143 10 7 5 4745.19 0.202013
4072 143 10 7 5 256587 0.127226
1075 143 10 7 5 387.093 3.27381
1113 143 10 7 5 930.645 0.188868
7498 143 10 7 5 67173.2 0.20214
7471 143 10 7 5 282022 0.1872
6399 143 10 7 5 133967 0.124039
9552 143 10 7 5 96.9918 54.2096
8258 143 10 7 5 258.676 49.3699
6476 143 10 7 5 1.10556e+06 0.128056
2290 143 10 7 5 8375.44 0.189151
3709 143 10 7 5 213649 0.186484
3217 143 10 7 5 230.101 0.216285
1936 143 10 7 5 18.9386 59.5184
7168 143 10 7 5 3.2635e+06 0.189628
3724 143 10 7 5 208388 0.127945
1786 143 10 7 5 1.51665e+06 0.129357
9371 143 10 7 5 27104.4 0.185624
7800 143 10 7 5 157809 0.125036
2936 143 10 7 5 48420.3 0.127802
6136 143 10 7 5 9992.18 0.188834
7398 143 10 7 5 7.2989 46.8155
6488 143 10 7 5 2040.24 0.192211
3383 143 10 7 5 1630.57 7.91158
1271 143 10 7 5 2589.13 25.4494
7411 143 10 7 5 12180.1 0.128037
2792 143 10 7 5 18767.3 0.125117
8121 143 10 7 5 1417.77 5.43177
4029 143 10 7 5 31560 0.202609
5366 143 10 7 5 7.54286e+06 0.126983
7657 143 10 7 5 2490.6 0.1892
