Seed  np arch1 arch2 arch3 chi2/dat duration
1463 159 7 8 8 9038.81 0.219268
4174 159 7 8 8 1273.31 3.78368
104 159 7 8 8 468911 0.142235
3509 159 7 8 8 39852.6 34.2486
4032 159 7 8 8 30834.4 0.156925
8002 159 7 8 8 15122.8 0.232354
7564 159 7 8 8 3.3504e+07 21.927
4413 159 7 8 8 1.83954e+06 0.211356
2408 159 7 8 8 8793.65 29.6213
511 159 7 8 8 1869.71 0.146793
6430 159 7 8 8 279.155 0.873701
6524 159 7 8 8 6192.76 0.2154
7368 159 7 8 8 5283.2 0.143058
2247 159 7 8 8 77752.1 0.142592
3991 159 7 8 8 9162.69 0.221453
7559 159 7 8 8 14548.9 0.219108
8786 159 7 8 8 13696.8 0.142008
5502 159 7 8 8 207304 0.217121
6657 159 7 8 8 108.758 65.4002
4713 159 7 8 8 5.36306e+06 0.211401
3322 159 7 8 8 278880 0.291945
6300 159 7 8 8 7.23563e+06 41.6899
8419 159 7 8 8 0.939741 48.6448
1054 159 7 8 8 12.9479 60.2989
7030 159 7 8 8 5.43264e+06 0.208226
3780 159 7 8 8 2.64515e+06 0.140281
1538 159 7 8 8 0.853095 52.3057
5896 159 7 8 8 264323 0.221081
3111 159 7 8 8 93165.8 0.142939
2455 159 7 8 8 20988.9 0.209362
6910 159 7 8 8 4.46067e+06 0.13995
6882 159 7 8 8 89.5522 3.99122
129 159 7 8 8 0.659716 47.3081
6227 159 7 8 8 62688.8 0.153896
1364 159 7 8 8 69958 0.218642
4535 159 7 8 8 1.77572e+06 0.211649
3488 159 7 8 8 8188.28 6.09209
9011 159 7 8 8 8020.62 0.231775
5178 159 7 8 8 34678.6 0.140581
4202 159 7 8 8 3565.11 0.231388
5281 159 7 8 8 0.610631 51.7478
1884 159 7 8 8 41124.4 0.139523
1620 159 7 8 8 297.812 55.1467
984 159 7 8 8 1.1734e+06 0.209248
8059 159 7 8 8 4902.23 0.726425
9855 159 7 8 8 160878 0.20861
925 159 7 8 8 294.777 0.233032
8696 159 7 8 8 3.64399e+06 0.144323
1557 159 7 8 8 866.534 33.9256
7839 159 7 8 8 147953 7.67551
1379 159 7 8 8 158.995 23.0356
