Seed  np arch1 arch2 arch3 chi2/dat duration
3438 143 9 7 6 0.789732 46.6837
5306 143 9 7 6 2309.8 8.40303
1690 143 9 7 6 58059.2 0.12565
1270 143 9 7 6 431.191 57.7476
2327 143 9 7 6 578403 0.125111
619 143 9 7 6 2963.76 0.188649
5329 143 9 7 6 29799.8 22.6113
6737 143 9 7 6 4094.34 0.1336
1075 143 9 7 6 1226.21 22.5155
3930 143 9 7 6 26774.7 0.126817
2339 143 9 7 6 92925.1 0.128819
2913 143 9 7 6 2995.95 0.130903
8303 143 9 7 6 0.334835 56.194
457 143 9 7 6 103924 0.186564
3899 143 9 7 6 983.275 0.191651
4435 143 9 7 6 410.815 0.124453
1743 143 9 7 6 745.542 0.192297
175 143 9 7 6 575131 0.126218
9334 143 9 7 6 2286.12 0.200905
5235 143 9 7 6 51.4505 1.453
9019 143 9 7 6 178.046 0.717166
7065 143 9 7 6 37377.9 0.231202
965 143 9 7 6 296171 0.129698
8804 143 9 7 6 72763.9 0.127644
8355 143 9 7 6 2659.03 0.202207
5625 143 9 7 6 29156.5 6.59845
5869 143 9 7 6 99799.4 0.196564
4483 143 9 7 6 82377.7 0.127864
451 143 9 7 6 30511.7 0.196905
1434 143 9 7 6 333229 0.199584
7271 143 9 7 6 4831.25 0.196118
6217 143 9 7 6 422476 0.185841
6038 143 9 7 6 38752.8 0.198957
1438 143 9 7 6 53434.7 0.128154
2283 143 9 7 6 47139.8 0.191955
457 143 9 7 6 103924 0.186613
233 143 9 7 6 10656 0.186285
1730 143 9 7 6 52829 0.127825
9842 143 9 7 6 39687.9 0.19035
5996 143 9 7 6 60785.9 0.186195
7267 143 9 7 6 12292.4 0.125092
2319 143 9 7 6 11174.6 6.85621
8958 143 9 7 6 3291.32 0.276593
3167 143 9 7 6 568.137 0.197467
7886 143 9 7 6 1199.71 0.195377
1122 143 9 7 6 6639.66 0.130814
9267 143 9 7 6 19248.3 0.186455
3281 143 9 7 6 1446.35 29.4081
6088 143 9 7 6 45262.1 0.198549
8846 143 9 7 6 2760.58 0.189174
2412 143 9 7 6 759098 0.125353
