Seed  np arch1 arch2 arch3 chi2/dat duration
503 197 8 9 9 215388 0.475175
6959 197 8 9 9 113624 14.8002
113 197 8 9 9 179429 1.91366
439 197 8 9 9 2.70941e+06 0.26961
8659 197 8 9 9 0.351377 62.8834
2874 197 8 9 9 166485 0.187701
2233 197 8 9 9 71991.9 0.265283
128 197 8 9 9 20348.2 0.289225
844 197 8 9 9 18727.9 2.74668
5769 197 8 9 9 15094.1 9.73466
1580 197 8 9 9 36614.5 0.181075
6761 197 8 9 9 114308 0.265412
8752 197 8 9 9 73.3894 57.592
2179 197 8 9 9 1505.88 0.275035
9571 197 8 9 9 4.24557 83.0147
1384 197 8 9 9 6860.77 0.181141
1493 197 8 9 9 27372.7 0.180813
6385 197 8 9 9 19463.5 32.0771
1395 197 8 9 9 0.555454 74.8086
3479 197 8 9 9 204758 0.180577
266 197 8 9 9 7707 4.54864
4292 197 8 9 9 22108.7 0.284794
1339 197 8 9 9 23950.3 0.177053
2369 197 8 9 9 1.1894e+06 8.92475
4789 197 8 9 9 16944.6 0.265307
5810 197 8 9 9 1019.27 7.91667
7684 197 8 9 9 8563.19 18.5175
7040 197 8 9 9 128346 0.269634
4662 197 8 9 9 85800.4 0.179113
1593 197 8 9 9 661642 0.180068
5400 197 8 9 9 1790.56 0.286057
7076 197 8 9 9 15031.5 0.182424
4933 197 8 9 9 6443.17 0.180403
5872 197 8 9 9 317241 0.2668
4397 197 8 9 9 1231.15 0.191292
5014 197 8 9 9 13625.7 0.177185
4337 197 8 9 9 10389.3 0.184903
1906 197 8 9 9 5032.05 1.09393
1005 197 8 9 9 1790.11 0.283081
8404 197 8 9 9 51006.4 0.18257
9493 197 8 9 9 7696.07 0.178437
4418 197 8 9 9 811.748 0.293136
7546 197 8 9 9 124309 15.5782
8223 197 8 9 9 49280.2 0.270178
9946 197 8 9 9 28344.1 0.288986
5139 197 8 9 9 5.05485e+07 0.1825
4429 197 8 9 9 10418 1.31251
1905 197 8 9 9 67730.6 1.03275
2632 197 8 9 9 66547.9 0.180605
9062 197 8 9 9 5317.34 0.181913
3244 197 8 9 9 149618 0.181019
