Seed  np arch1 arch2 arch3 chi2/dat duration
7206 118 7 5 9 17888.8 0.161984
1183 118 7 5 9 7730.16 0.160992
2197 118 7 5 9 5215.65 0.107218
2052 118 7 5 9 28.4301 37.98
918 118 7 5 9 155.422 0.164938
2610 118 7 5 9 1.3749e+09 0.153194
2627 118 7 5 9 5662.85 0.103938
1693 118 7 5 9 884.548 0.798354
3779 118 7 5 9 829.262 0.155425
6372 118 7 5 9 28240 0.10341
1559 118 7 5 9 235686 0.102308
144 118 7 5 9 0.50496 41.894
9225 118 7 5 9 7.54067e+07 0.153196
6148 118 7 5 9 2882.89 0.158994
2915 118 7 5 9 24723.7 0.16407
2931 118 7 5 9 21399.4 0.105388
5911 118 7 5 9 9957.05 0.160879
4887 118 7 5 9 96655.9 0.152749
2104 118 7 5 9 77746.3 0.104873
3648 118 7 5 9 193978 0.166012
3226 118 7 5 9 12909.1 0.106248
1852 118 7 5 9 611.678 24.1166
3634 118 7 5 9 8860.59 0.106277
9302 118 7 5 9 203487 0.102447
1261 118 7 5 9 1002.95 0.102502
8777 118 7 5 9 152921 0.155959
2803 118 7 5 9 13716.3 0.102518
9656 118 7 5 9 44.6957 48.467
756 118 7 5 9 2373.58 0.27161
7669 118 7 5 9 18354.3 0.159472
8179 118 7 5 9 369984 0.154262
7080 118 7 5 9 42550.5 0.907757
3943 118 7 5 9 366.573 0.428268
9380 118 7 5 9 8.62433e+06 10.0165
783 118 7 5 9 2301.02 0.168431
7480 118 7 5 9 48949.9 0.168854
4781 118 7 5 9 23736.9 2.17413
8784 118 7 5 9 92058.2 0.104025
724 118 7 5 9 12196.8 0.154026
3637 118 7 5 9 1.13714e+07 0.163918
1359 118 7 5 9 520475 0.105058
7387 118 7 5 9 1.01032e+06 0.103049
1332 118 7 5 9 1526.95 0.1635
74 118 7 5 9 585.927 0.797737
6971 118 7 5 9 410931 0.164174
6614 118 7 5 9 60161.1 29.8696
521 118 7 5 9 11.8834 42.8511
4042 118 7 5 9 160419 0.102716
3294 118 7 5 9 1.31991e+06 0.104366
2862 118 7 5 9 24964.1 0.1615
6052 118 7 5 9 6435.35 0.10795
