Seed  np arch1 arch2 arch3 chi2/dat duration
924 129 8 8 4 6587.6 0.169206
220 129 8 8 4 3386.47 0.177438
517 129 8 8 4 535.691 43.7252
1664 129 8 8 4 6901.42 0.119001
4364 129 8 8 4 8870.64 0.186593
3273 129 8 8 4 11885.7 0.115638
1030 129 8 8 4 9242.81 0.172166
4147 129 8 8 4 28358.5 0.169607
6051 129 8 8 4 20428 0.116077
338 129 8 8 4 12163.9 0.11279
6764 129 8 8 4 17189.6 0.113281
8773 129 8 8 4 3642.06 3.56487
7060 129 8 8 4 39973.5 0.115126
1928 129 8 8 4 2791.98 0.177316
2213 129 8 8 4 275610 0.114092
3227 129 8 8 4 1290.98 0.123891
9921 129 8 8 4 11307.4 6.14288
4160 129 8 8 4 112342 0.117401
6961 129 8 8 4 1136.11 0.113113
2682 129 8 8 4 370826 1.96806
7258 129 8 8 4 913.817 0.11329
2423 129 8 8 4 60.1872 41.1975
5745 129 8 8 4 2517.33 0.18756
3787 129 8 8 4 105.553 42.6558
1533 129 8 8 4 851635 0.169109
9092 129 8 8 4 1.26604e+06 0.168664
7813 129 8 8 4 58103.3 5.51583
3940 129 8 8 4 516.272 1.10968
2814 129 8 8 4 4012.22 0.116698
4643 129 8 8 4 11016.7 0.185851
7419 129 8 8 4 191476 0.115125
259 129 8 8 4 78.8375 40.7032
2433 129 8 8 4 38011.7 0.183282
520 129 8 8 4 149529 0.169218
1444 129 8 8 4 1505.67 1.63048
5669 129 8 8 4 27392.8 0.114292
226 129 8 8 4 8564.35 0.115885
9793 129 8 8 4 5947.3 0.114028
822 129 8 8 4 3528.28 0.169034
1521 129 8 8 4 45799.3 0.117352
1359 129 8 8 4 447516 0.116745
153 129 8 8 4 129465 0.16851
9717 129 8 8 4 120306 0.174256
150 129 8 8 4 24313.6 0.171966
1415 129 8 8 4 795.669 0.182468
8822 129 8 8 4 228186 0.168834
2167 129 8 8 4 6.11483 33.593
1898 129 8 8 4 109671 0.115594
3002 129 8 8 4 5694.47 1.39387
5978 129 8 8 4 11316.1 0.114232
2394 129 8 8 4 28893.8 0.172678
