Seed  np arch1 arch2 arch3 chi2/dat duration
3193 175 6 9 9 17559.7 0.247315
8020 175 6 9 9 235006 0.231939
4967 175 6 9 9 5611.8 0.157095
3238 175 6 9 9 231598 0.15664
1483 175 6 9 9 11737.4 0.252981
6311 175 6 9 9 1905.39 2.37559
8705 175 6 9 9 16359 0.155866
6208 175 6 9 9 29565.1 0.245957
1936 175 6 9 9 519325 0.332199
6045 175 6 9 9 77426.1 0.153278
5164 175 6 9 9 341515 0.238002
2258 175 6 9 9 64987.9 0.22966
1639 175 6 9 9 28750.2 0.238116
9004 175 6 9 9 1.06176e+06 0.156205
9528 175 6 9 9 15829.2 0.230203
9627 175 6 9 9 191846 0.238062
2572 175 6 9 9 821115 0.156549
3346 175 6 9 9 8436.65 0.231942
2711 175 6 9 9 15165.8 0.157918
5307 175 6 9 9 21780 0.341908
2567 175 6 9 9 18379 0.230105
8242 175 6 9 9 1435.45 0.236528
3364 175 6 9 9 33495.8 0.153162
1954 175 6 9 9 78542.7 0.15729
6949 175 6 9 9 125.78 5.61929
89 175 6 9 9 113.67 68.1319
4634 175 6 9 9 27111.8 1.19969
1859 175 6 9 9 249.959 21.6572
222 175 6 9 9 15953.1 0.250791
4881 175 6 9 9 0.491904 57.8926
3341 175 6 9 9 11711.6 0.23146
7464 175 6 9 9 86915.7 0.1559
1720 175 6 9 9 739.058 11.6301
3098 175 6 9 9 110188 0.229926
7443 175 6 9 9 14013.3 0.413748
2616 175 6 9 9 28745.4 0.157323
7285 175 6 9 9 258369 0.156328
7466 175 6 9 9 21089.5 0.229821
4816 175 6 9 9 0.941925 59.6671
3002 175 6 9 9 126.598 36.4682
1644 175 6 9 9 25707.5 10.2444
7695 175 6 9 9 1.24322e+06 0.237416
6029 175 6 9 9 5.67876 70.5815
423 175 6 9 9 6.81056e+06 0.231143
927 175 6 9 9 0.466532 62.1041
7764 175 6 9 9 7755.37 0.23371
242 175 6 9 9 11393.9 0.165537
9134 175 6 9 9 19516.5 0.230162
5293 175 6 9 9 14429.2 0.243212
1771 175 6 9 9 19650.5 0.15656
7922 175 6 9 9 7.99273e+06 0.244652
