Seed  np arch1 arch2 arch3 chi2/dat duration
2542 170 9 7 9 244006 0.236353
4726 170 9 7 9 946.596 0.155113
3381 170 9 7 9 2099.9 0.153681
1735 170 9 7 9 24.7318 55.8546
100 170 9 7 9 945.537 20.3762
481 170 9 7 9 2.03648e+06 0.230284
3302 170 9 7 9 16226.5 0.153561
9311 170 9 7 9 19148.1 0.150672
4318 170 9 7 9 1.21266e+07 0.155138
7059 170 9 7 9 131108 0.164351
2221 170 9 7 9 20785.7 0.154435
3495 170 9 7 9 23176.3 0.153723
2203 170 9 7 9 318332 0.158255
8752 170 9 7 9 2.79652e+08 0.231681
9012 170 9 7 9 498.757 0.23007
8126 170 9 7 9 103352 0.154077
6777 170 9 7 9 264.358 60.274
4998 170 9 7 9 8489.66 0.153219
179 170 9 7 9 176.941 60.3655
1291 170 9 7 9 26190.3 0.225745
8761 170 9 7 9 42394 0.242494
1224 170 9 7 9 24.389 66.5096
1726 170 9 7 9 35704.5 0.154634
5667 170 9 7 9 4928.59 0.402323
5696 170 9 7 9 12356.8 26.0617
6869 170 9 7 9 6563.19 0.237551
2619 170 9 7 9 8975.87 0.246623
1747 170 9 7 9 21394.5 0.248312
1925 170 9 7 9 13513.3 0.167898
7485 170 9 7 9 145573 0.236124
3456 170 9 7 9 2250.39 33.6861
9524 170 9 7 9 1118.58 0.320017
477 170 9 7 9 69456.3 0.150189
7497 170 9 7 9 48.6692 48.1368
6727 170 9 7 9 7972.66 0.243759
6063 170 9 7 9 964.671 0.246759
808 170 9 7 9 58578.3 0.244317
5031 170 9 7 9 51.7222 70.6268
692 170 9 7 9 376.146 27.1242
6070 170 9 7 9 18190.6 0.244529
1905 170 9 7 9 156348 0.154149
132 170 9 7 9 400478 44.1972
7974 170 9 7 9 558489 0.243577
5075 170 9 7 9 1572.4 0.154059
1621 170 9 7 9 25469.9 0.232925
4512 170 9 7 9 1.7835e+07 0.226104
2937 170 9 7 9 165163 1.2792
5891 170 9 7 9 130288 0.225751
2807 170 9 7 9 10.402 63.1131
4097 170 9 7 9 629922 18.4085
8476 170 9 7 9 183712 0.151161
