Seed  np arch1 arch2 arch3 chi2/dat duration
1011 101 10 4 6 85273.9 0.134463
8369 101 10 4 6 11022.4 0.0880402
3518 101 10 4 6 785587 0.0893045
2488 101 10 4 6 3462.46 0.0894241
5658 101 10 4 6 43827.7 0.0905748
8007 101 10 4 6 0.578293 30.6895
2780 101 10 4 6 33201.7 0.139933
3299 101 10 4 6 4501.45 0.0883208
8550 101 10 4 6 42658.2 1.00923
5145 101 10 4 6 30989.6 0.0902908
8783 101 10 4 6 2.50982e+06 0.132279
7868 101 10 4 6 92.2429 0.148995
7679 101 10 4 6 75775.5 0.132423
7971 101 10 4 6 482.504 0.147121
7400 101 10 4 6 147529 9.02561
5086 101 10 4 6 795.187 0.137055
817 101 10 4 6 78096.2 0.0889272
1337 101 10 4 6 1196.86 0.682776
9799 101 10 4 6 27.2353 33.4827
4615 101 10 4 6 88976.1 0.139683
2575 101 10 4 6 2775.7 25.4233
4251 101 10 4 6 476183 3.04579
4178 101 10 4 6 212324 0.0898354
709 101 10 4 6 24938.7 0.0925176
2052 101 10 4 6 785317 0.0906953
8698 101 10 4 6 405931 0.132369
6409 101 10 4 6 15507 0.0883613
3383 101 10 4 6 1329.64 0.0953422
6143 101 10 4 6 3255.69 0.149369
1884 101 10 4 6 115686 0.132046
7991 101 10 4 6 670.916 0.0900527
6045 101 10 4 6 24677.7 0.0948726
983 101 10 4 6 25109.4 0.0908667
6233 101 10 4 6 1265.01 0.152791
86 101 10 4 6 58060.7 0.144009
7889 101 10 4 6 34347.1 0.133375
3568 101 10 4 6 63919.8 0.135487
9164 101 10 4 6 24153 0.132482
4487 101 10 4 6 33419 0.137283
8839 101 10 4 6 2.85334e+06 0.141807
5008 101 10 4 6 542.824 0.100267
3254 101 10 4 6 176991 0.0925484
538 101 10 4 6 500.094 0.0928876
1672 101 10 4 6 20326.2 0.132467
3796 101 10 4 6 661823 0.0910512
690 101 10 4 6 150413 0.0908988
4537 101 10 4 6 5782.85 0.143119
1297 101 10 4 6 3933.05 0.142713
7025 101 10 4 6 9.36584e+06 0.0908423
924 101 10 4 6 5381.1 0.0882232
9749 101 10 4 6 5059.02 0.0899202
