Seed  np arch1 arch2 arch3 chi2/dat duration
3341 107 7 7 4 10010.8 0.140184
6542 107 7 7 4 97683 0.0931189
4589 107 7 7 4 7584.9 0.13711
4226 107 7 7 4 21433.4 0.139117
8431 107 7 7 4 29669.9 0.0911468
2626 107 7 7 4 401632 0.136697
1483 107 7 7 4 9094.34 0.146633
8485 107 7 7 4 346195 0.143574
1802 107 7 7 4 1.01496e+06 0.0933236
8262 107 7 7 4 13044.9 0.0913161
8461 107 7 7 4 16539.1 0.094013
1425 107 7 7 4 225483 0.0946092
865 107 7 7 4 965.272 0.484159
8415 107 7 7 4 11367.4 3.35034
4243 107 7 7 4 634623 4.79635
3509 107 7 7 4 47564.5 0.140112
9911 107 7 7 4 3.51754e+08 0.142324
7887 107 7 7 4 2873.25 0.145393
7022 107 7 7 4 15712.9 0.14645
5947 107 7 7 4 3780.34 0.0938927
4022 107 7 7 4 27398.3 0.141442
8068 107 7 7 4 74591 0.136766
2394 107 7 7 4 26629.2 0.0911864
8045 107 7 7 4 502724 0.0932573
3554 107 7 7 4 383559 0.0947076
2409 107 7 7 4 110448 0.0918508
2400 107 7 7 4 1849.89 2.85411
9815 107 7 7 4 14656.8 0.136663
7237 107 7 7 4 6.52137e+06 0.144149
1753 107 7 7 4 2922.96 0.0992688
2321 107 7 7 4 4.66288e+06 0.136506
8640 107 7 7 4 4164.36 0.0913101
2725 107 7 7 4 30370.1 0.136433
7875 107 7 7 4 40362.3 0.0916667
8357 107 7 7 4 38628.3 0.138206
9556 107 7 7 4 3731.83 0.567134
6058 107 7 7 4 72216.8 0.0918498
3594 107 7 7 4 42653.9 0.13678
4129 107 7 7 4 13952.2 0.101116
3761 107 7 7 4 297896 0.0930887
8310 107 7 7 4 1999.08 0.100842
8767 107 7 7 4 6.13809 31.6596
8688 107 7 7 4 1.32852e+06 0.136382
123 107 7 7 4 7.34604e+06 0.145671
8111 107 7 7 4 102762 0.136893
3480 107 7 7 4 10253.5 0.141448
6709 107 7 7 4 5.88192e+06 0.0921787
3387 107 7 7 4 32.9974 34.9976
2521 107 7 7 4 814703 0.0932028
5267 107 7 7 4 6354.82 0.292218
2102 107 7 7 4 66025 0.136186
