Seed  np arch1 arch2 arch3 chi2/dat duration
3886 153 4 9 9 383.595 0.210937
2033 153 4 9 9 2406.49 0.227055
771 153 4 9 9 66.2654 52.6543
836 153 4 9 9 298208 0.218638
1047 153 4 9 9 2231.32 0.138495
1630 153 4 9 9 1347.87 0.213807
9332 153 4 9 9 2.2611e+06 35.1365
4658 153 4 9 9 48494.2 0.221147
2955 153 4 9 9 7316.26 0.218158
3919 153 4 9 9 1692.02 0.220544
3088 153 4 9 9 3257.62 0.280417
2142 153 4 9 9 2.2521 47.6458
1872 153 4 9 9 62064.3 0.214749
4802 153 4 9 9 6766.93 1.65229
5261 153 4 9 9 3337.43 2.64534
4196 153 4 9 9 79817.8 0.137746
940 153 4 9 9 884257 0.201172
5 153 4 9 9 100.64 0.515974
85 153 4 9 9 0.235856 58.8587
9726 153 4 9 9 19133.3 0.21243
6185 153 4 9 9 522915 0.13613
6618 153 4 9 9 1.56157e+06 0.137455
1644 153 4 9 9 27608.1 0.208952
7028 153 4 9 9 6.27622e+06 0.200991
8661 153 4 9 9 216125 0.202916
5948 153 4 9 9 8468.11 3.48046
7919 153 4 9 9 1124.01 0.148576
2517 153 4 9 9 37.668 47.2608
1865 153 4 9 9 6610.31 0.225507
9630 153 4 9 9 42457.6 0.201712
4109 153 4 9 9 17341.7 0.139337
2068 153 4 9 9 5071.86 39.1079
6215 153 4 9 9 39742.1 0.208639
1682 153 4 9 9 1.05302e+07 0.202892
47 153 4 9 9 168595 2.52449
7597 153 4 9 9 22840.1 0.145892
7036 153 4 9 9 316816 0.211126
3476 153 4 9 9 3.77938e+06 0.13633
5487 153 4 9 9 3.13958 52.5207
751 153 4 9 9 87997.8 0.201092
6918 153 4 9 9 75392 0.147967
3224 153 4 9 9 3.50505 45.4791
8602 153 4 9 9 651987 0.202054
4808 153 4 9 9 103726 0.200544
134 153 4 9 9 34124.8 0.201777
6449 153 4 9 9 2322.86 50.8128
243 153 4 9 9 11513.6 0.213637
9673 153 4 9 9 42810.9 1.5833
135 153 4 9 9 90727.7 0.371308
1167 153 4 9 9 10069.2 0.647326
6674 153 4 9 9 2731.29 7.31965
