Seed  np arch1 arch2 arch3 chi2/dat duration
3903 101 8 4 8 10.1676 34.922
1715 101 8 4 8 19946.3 0.0903831
1657 101 8 4 8 9784.35 1.00961
1106 101 8 4 8 2.28284e+06 0.136691
3839 101 8 4 8 3.39571 41.298
158 101 8 4 8 179136 0.0908466
1708 101 8 4 8 1.37539e+06 0.133999
2155 101 8 4 8 115.977 0.463842
4497 101 8 4 8 62658.5 0.0898282
3762 101 8 4 8 2155.92 0.0888275
5661 101 8 4 8 3768.94 0.0903002
8154 101 8 4 8 60746.2 5.96288
7849 101 8 4 8 12613.5 0.139634
305 101 8 4 8 7583.65 0.131848
4623 101 8 4 8 119108 0.0896616
9676 101 8 4 8 64734.8 26.8073
6939 101 8 4 8 942817 0.0892568
6259 101 8 4 8 51410.1 0.133555
2978 101 8 4 8 350.608 22.1214
5646 101 8 4 8 7552.75 0.13768
2769 101 8 4 8 43.9617 42.9676
1847 101 8 4 8 91.5614 35.1619
3514 101 8 4 8 3.45829e+07 0.0905543
6259 101 8 4 8 51410.1 0.133702
1332 101 8 4 8 4086.52 0.0978482
4827 101 8 4 8 2133.59 0.0953485
2397 101 8 4 8 23009.9 0.0930167
1411 101 8 4 8 26472.7 0.135752
7457 101 8 4 8 589.034 0.092074
179 101 8 4 8 127.548 37.5858
8549 101 8 4 8 42949.5 0.0907725
7667 101 8 4 8 296342 0.132196
4523 101 8 4 8 197.742 32.7156
9623 101 8 4 8 105.296 1.94415
6267 101 8 4 8 235254 0.132188
6817 101 8 4 8 3.34932e+07 0.139256
3053 101 8 4 8 220541 0.0879349
2143 101 8 4 8 75460.6 17.4796
309 101 8 4 8 1.24364e+07 0.132983
3681 101 8 4 8 2187.03 0.688721
5372 101 8 4 8 380399 0.132187
9480 101 8 4 8 68.8171 33.3099
7911 101 8 4 8 108051 0.0881309
6978 101 8 4 8 53207.6 0.147482
1066 101 8 4 8 38083.7 6.1729
3770 101 8 4 8 79841.6 0.14256
1858 101 8 4 8 222790 0.0900927
6179 101 8 4 8 708.338 0.142131
9149 101 8 4 8 3973.28 0.14198
4575 101 8 4 8 87196.9 0.0901791
8862 101 8 4 8 34216 0.0908598
