Seed  np arch1 arch2 arch3 chi2/dat duration
6852 107 5 7 6 354040 0.0927028
2587 107 5 7 6 43000.5 0.0937723
3680 107 5 7 6 4868.7 0.144063
8881 107 5 7 6 556.373 0.0938814
472 107 5 7 6 6258.17 0.0961088
2446 107 5 7 6 223.322 31.1044
5157 107 5 7 6 435984 0.136103
3640 107 5 7 6 2.09021e+06 0.0934395
77 107 5 7 6 70427.6 0.14151
4320 107 5 7 6 27817.1 0.139583
3107 107 5 7 6 644521 0.141498
1582 107 5 7 6 454.278 32.7603
6143 107 5 7 6 20899.9 0.0924154
2189 107 5 7 6 18063.7 1.71739
6637 107 5 7 6 54698 0.0935396
6098 107 5 7 6 66444.6 0.989086
558 107 5 7 6 1553.88 0.0937825
5827 107 5 7 6 9633.01 0.148968
624 107 5 7 6 4060.75 5.81842
6833 107 5 7 6 6254.64 0.101099
5838 107 5 7 6 2799.74 0.0938017
4718 107 5 7 6 11207.8 0.151348
3333 107 5 7 6 11095.4 0.0912561
9473 107 5 7 6 433111 0.0914854
9262 107 5 7 6 19.3134 43.5166
5958 107 5 7 6 9.18007 32.9576
5839 107 5 7 6 243.385 4.10353
2333 107 5 7 6 5349.45 0.137304
5758 107 5 7 6 745479 0.171969
1401 107 5 7 6 136.018 0.808547
6717 107 5 7 6 1155.08 1.35058
8288 107 5 7 6 48.135 35.2055
5505 107 5 7 6 25658.8 0.14636
1313 107 5 7 6 12.4452 34.3138
2593 107 5 7 6 20196.7 0.150847
6500 107 5 7 6 3923.6 0.655691
842 107 5 7 6 809.805 1.03984
519 107 5 7 6 144857 0.758171
2926 107 5 7 6 3948.86 0.149543
6720 107 5 7 6 15611.9 0.192357
8505 107 5 7 6 313089 0.14401
7262 107 5 7 6 12839 0.100254
320 107 5 7 6 50552 0.191777
3567 107 5 7 6 154573 0.136225
7160 107 5 7 6 1940.59 0.161498
1381 107 5 7 6 408839 0.136108
9997 107 5 7 6 12174.5 0.14427
1007 107 5 7 6 48014 0.145255
3720 107 5 7 6 2920.63 0.148936
8031 107 5 7 6 23826.7 0.135782
5090 107 5 7 6 1608.46 0.146055
