Seed  np arch1 arch2 arch3 chi2/dat duration
7687 134 8 7 6 6898.55 0.120073
5681 134 8 7 6 4079.2 0.187279
2842 134 8 7 6 16967.7 0.116887
1430 134 8 7 6 6944.42 0.180666
5614 134 8 7 6 309688 0.179809
2335 134 8 7 6 116760 0.120215
7371 134 8 7 6 40487.2 0.181771
2267 134 8 7 6 0.65607 46.1867
5486 134 8 7 6 17718.6 0.118474
750 134 8 7 6 71581.2 0.185981
1662 134 8 7 6 1162.22 0.116785
6669 134 8 7 6 145651 0.120921
4887 134 8 7 6 59924.6 0.174645
1660 134 8 7 6 22055.6 0.177261
3744 134 8 7 6 1083.83 0.124135
4772 134 8 7 6 95348.6 0.12728
4363 134 8 7 6 16215.3 0.120014
9190 134 8 7 6 21288.5 0.12002
8700 134 8 7 6 11.3649 54.6687
9800 134 8 7 6 218.994 40.1749
5014 134 8 7 6 19946.2 0.174222
7322 134 8 7 6 5.71566 50.194
1183 134 8 7 6 9070.03 0.176793
5930 134 8 7 6 17471.3 0.174907
4073 134 8 7 6 16812.6 0.174615
5039 134 8 7 6 25475.6 0.118887
2181 134 8 7 6 2753.11 0.183277
8948 134 8 7 6 3327.16 0.120118
2296 134 8 7 6 132.851 55.3258
8661 134 8 7 6 124757 0.18788
6812 134 8 7 6 1819.92 0.192704
2090 134 8 7 6 802836 0.17496
8487 134 8 7 6 108418 0.174755
1596 134 8 7 6 14992.2 0.119234
73 134 8 7 6 853.977 3.42775
7135 134 8 7 6 23215.6 0.11869
967 134 8 7 6 52298 0.116674
674 134 8 7 6 29122.4 2.43792
9116 134 8 7 6 81530.8 0.180073
705 134 8 7 6 336526 0.126699
8786 134 8 7 6 5161.46 0.125169
7411 134 8 7 6 28981.2 0.179577
1877 134 8 7 6 23256.7 0.120111
982 134 8 7 6 12673.1 0.116472
908 134 8 7 6 5456.98 0.201065
6021 134 8 7 6 40810.7 0.117522
1162 134 8 7 6 8091.92 0.182667
2799 134 8 7 6 771.622 0.194404
7369 134 8 7 6 922733 0.180749
7552 134 8 7 6 139970 0.119363
1182 134 8 7 6 285623 0.117484
