Seed  np arch1 arch2 arch3 chi2/dat duration
5585 95 7 6 4 14925.9 0.135221
6846 95 7 6 4 41761.1 19.673
263 95 7 6 4 115996 0.0832908
637 95 7 6 4 59002 0.0805257
4096 95 7 6 4 25029.7 0.0820246
6862 95 7 6 4 4428.14 0.132215
7925 95 7 6 4 55301.1 0.0834287
916 95 7 6 4 19691.7 0.127797
7702 95 7 6 4 33308.6 0.0807268
6152 95 7 6 4 12544.3 0.132201
4353 95 7 6 4 2247.6 0.134787
4968 95 7 6 4 214.489 8.3632
5118 95 7 6 4 2.31561e+06 0.120918
7230 95 7 6 4 404582 0.130247
5327 95 7 6 4 1.8003e+06 0.120863
1777 95 7 6 4 134612 0.0828446
3070 95 7 6 4 16283.2 0.0824002
8674 95 7 6 4 6810.75 0.083182
9138 95 7 6 4 7927.27 0.0826113
5336 95 7 6 4 25226.6 0.121189
1197 95 7 6 4 2490.11 0.121098
4719 95 7 6 4 941458 0.123453
4799 95 7 6 4 119775 0.12269
325 95 7 6 4 54646.6 0.0825115
2204 95 7 6 4 4973.62 0.0852766
5176 95 7 6 4 1.15423e+07 0.120685
949 95 7 6 4 34.5024 38.6134
6331 95 7 6 4 859642 0.120973
5822 95 7 6 4 2924.32 9.03305
2900 95 7 6 4 17.7035 38.5894
6117 95 7 6 4 14697.3 0.128014
9920 95 7 6 4 23456.2 0.892471
771 95 7 6 4 369.177 0.135908
9694 95 7 6 4 74341.4 0.0858584
2823 95 7 6 4 4852.96 0.088742
6645 95 7 6 4 181.902 0.0891957
903 95 7 6 4 12292.8 0.0837624
1318 95 7 6 4 637689 0.0807456
2755 95 7 6 4 4719 0.129528
8376 95 7 6 4 417237 0.082298
9144 95 7 6 4 134605 0.120749
1524 95 7 6 4 18811.6 0.082161
3438 95 7 6 4 233.613 0.304255
4902 95 7 6 4 42362.1 0.120722
5738 95 7 6 4 3862.87 0.132478
9844 95 7 6 4 633248 0.120639
1904 95 7 6 4 10273.5 0.0826496
7520 95 7 6 4 621.033 0.172846
4631 95 7 6 4 754165 0.0813528
311 95 7 6 4 11509.4 0.121204
100 95 7 6 4 0.612592 27.6818
