Seed  np arch1 arch2 arch3 chi2/dat duration
5124 97 7 5 6 60448.8 0.0887608
8495 97 7 5 6 37296.6 0.0861757
6208 97 7 5 6 8791.81 0.144631
9058 97 7 5 6 21.774 39.2559
5943 97 7 5 6 47077.9 0.0893018
7576 97 7 5 6 277.379 6.9974
8583 97 7 5 6 36055.6 0.0855009
8520 97 7 5 6 3618.54 0.0862629
640 97 7 5 6 105.506 31.3357
7861 97 7 5 6 192623 0.086436
2842 97 7 5 6 15845 0.0840315
6262 97 7 5 6 892.532 4.32
6326 97 7 5 6 62353.9 0.0855898
1034 97 7 5 6 25050.2 0.130845
9073 97 7 5 6 118209 0.130732
8058 97 7 5 6 13283.5 0.0870939
1569 97 7 5 6 166959 0.0892572
2224 97 7 5 6 1279.1 0.1359
2672 97 7 5 6 966739 0.0869218
7577 97 7 5 6 8.83669 31.2656
9409 97 7 5 6 2526.63 0.127155
757 97 7 5 6 2191.71 6.48706
2038 97 7 5 6 134375 0.13168
8333 97 7 5 6 162151 0.0858592
231 97 7 5 6 1804.21 4.35313
4920 97 7 5 6 49307.8 0.0866419
7337 97 7 5 6 66816.1 0.131661
4033 97 7 5 6 1408.68 0.224412
7456 97 7 5 6 16902.2 0.0866103
4168 97 7 5 6 622.603 5.29073
2382 97 7 5 6 169.756 35.2743
331 97 7 5 6 124155 0.0855387
6909 97 7 5 6 12406.6 0.0895352
7874 97 7 5 6 1940.59 0.0890324
9081 97 7 5 6 32.4955 39.7846
103 97 7 5 6 12116.4 0.135921
257 97 7 5 6 3.91897e+06 0.133277
7388 97 7 5 6 333318 1.0979
1723 97 7 5 6 19305.4 0.0867625
1311 97 7 5 6 1.13621e+06 0.125959
4402 97 7 5 6 8.95161 32.5725
3050 97 7 5 6 22133.3 0.0864334
9475 97 7 5 6 40651.1 0.135514
9874 97 7 5 6 3186.02 0.0864825
8332 97 7 5 6 33112.9 0.0859769
746 97 7 5 6 8978.59 0.135914
7263 97 7 5 6 1.18945e+06 0.0848023
2729 97 7 5 6 98713.3 0.126072
2124 97 7 5 6 76720.9 0.126511
3633 97 7 5 6 3873.62 0.0854547
2508 97 7 5 6 7107.56 0.132071
