Seed  np arch1 arch2 arch3 chi2/dat duration
5197 203 9 10 7 21118.6 0.185352
6679 203 9 10 7 1498.77 0.379767
3427 203 9 10 7 127766 0.271552
802 203 9 10 7 3572.69 0.271134
1295 203 9 10 7 3107.98 5.72108
6979 203 9 10 7 226013 0.271076
601 203 9 10 7 15772.8 0.185416
7268 203 9 10 7 60412.8 0.281778
829 203 9 10 7 42608.2 0.182685
5939 203 9 10 7 4919.19 0.289216
7380 203 9 10 7 352.653 0.186222
129 203 9 10 7 1713.46 0.284855
1905 203 9 10 7 60758 0.180906
8937 203 9 10 7 3.64123e+06 0.276516
576 203 9 10 7 41387.4 0.276767
9682 203 9 10 7 1153.8 27.6049
355 203 9 10 7 142498 0.292684
3186 203 9 10 7 11616.9 2.96948
7587 203 9 10 7 68976 5.96247
3773 203 9 10 7 18762.5 0.180989
4759 203 9 10 7 0.765096 78.7713
1791 203 9 10 7 28707.1 0.293566
6891 203 9 10 7 86942.6 5.98753
733 203 9 10 7 92787.7 0.183248
3944 203 9 10 7 20594.6 0.296176
5328 203 9 10 7 4930.25 15.1264
4783 203 9 10 7 274450 0.271351
4610 203 9 10 7 3.14162e+07 0.271609
927 203 9 10 7 29881.9 0.185208
5390 203 9 10 7 4193.36 11.739
2180 203 9 10 7 17289.8 0.187162
9837 203 9 10 7 5.23765e+06 0.271768
2497 203 9 10 7 7016.67 0.29246
7010 203 9 10 7 38223.5 1.23093
3523 203 9 10 7 5996.3 6.70985
9128 203 9 10 7 21.9812 66.1356
4402 203 9 10 7 1044.35 0.290034
6884 203 9 10 7 64998.5 0.186016
7731 203 9 10 7 767.289 0.293828
1182 203 9 10 7 223198 0.185297
5077 203 9 10 7 21468.9 0.290435
6389 203 9 10 7 648.529 0.293716
200 203 9 10 7 259.07 55.1944
723 203 9 10 7 2291.39 1.78295
792 203 9 10 7 7569.44 11.8453
2945 203 9 10 7 107913 0.284505
4601 203 9 10 7 126551 0.383246
3137 203 9 10 7 5848.02 0.310043
5943 203 9 10 7 51356.2 0.287692
5252 203 9 10 7 159298 0.285242
1663 203 9 10 7 43555.1 0.184901
