Seed  np arch1 arch2 arch3 chi2/dat duration
968 134 4 7 10 2129.91 0.117409
2982 134 4 7 10 0.559979 38.8674
7609 134 4 7 10 1.72124e+06 1.18573
996 134 4 7 10 58699.7 0.119279
2078 134 4 7 10 1695.29 0.182052
1811 134 4 7 10 36136.9 0.18306
9487 134 4 7 10 3.5923e+06 0.119178
333 134 4 7 10 1600.06 0.204705
6966 134 4 7 10 7883.73 26.6371
926 134 4 7 10 16867.2 4.98923
3162 134 4 7 10 0.500077 45.2215
6988 134 4 7 10 6567.55 0.175154
9268 134 4 7 10 15266.4 1.31105
5874 134 4 7 10 1.65736e+06 0.174827
1117 134 4 7 10 17101.6 4.63793
7200 134 4 7 10 9794.48 0.128915
4725 134 4 7 10 49594.9 0.180743
6087 134 4 7 10 594990 0.186012
9454 134 4 7 10 228716 0.308119
4717 134 4 7 10 2.90511e+06 0.185505
8962 134 4 7 10 2215.67 3.44629
8276 134 4 7 10 5855.58 1.20246
681 134 4 7 10 4717.41 0.180797
6018 134 4 7 10 10.5133 36.8205
76 134 4 7 10 17658.3 0.118198
9987 134 4 7 10 2127.03 0.253787
528 134 4 7 10 9.31125 47.8645
2726 134 4 7 10 11021.1 0.116869
4879 134 4 7 10 4185.89 0.119158
2511 134 4 7 10 139416 0.120609
378 134 4 7 10 713.708 7.09111
1345 134 4 7 10 597.882 54.4899
7736 134 4 7 10 56664.5 0.177335
1637 134 4 7 10 1.26263e+06 0.118143
6804 134 4 7 10 741.073 4.08838
1455 134 4 7 10 287088 0.177149
1178 134 4 7 10 9602.72 0.175634
5005 134 4 7 10 50517.2 0.725422
658 134 4 7 10 156730 0.313468
3934 134 4 7 10 0.512764 41.104
3050 134 4 7 10 28510.5 20.9582
9510 134 4 7 10 22630.8 26.0552
867 134 4 7 10 605.827 6.37961
4160 134 4 7 10 28159 0.186737
3510 134 4 7 10 4.76693 43.3582
6454 134 4 7 10 12960.5 0.116297
5138 134 4 7 10 1571.78 0.186676
7246 134 4 7 10 6135.16 0.18384
7810 134 4 7 10 9183.12 0.120428
2465 134 4 7 10 178146 0.177239
2739 134 4 7 10 709671 0.184876
