Seed  np arch1 arch2 arch3 chi2/dat duration
2125 153 8 9 5 105619 0.137676
2113 153 8 9 5 29717.4 0.136866
5989 153 8 9 5 2857.61 0.138319
9965 153 8 9 5 28652.4 0.137973
3104 153 8 9 5 2.68827e+06 0.201995
6273 153 8 9 5 2021.41 0.135535
9961 153 8 9 5 63325 0.212034
6080 153 8 9 5 303394 0.208848
6425 153 8 9 5 1069.06 0.136481
6506 153 8 9 5 313783 0.138747
4593 153 8 9 5 7501.16 5.25205
32 153 8 9 5 33587.6 0.138882
4055 153 8 9 5 8441.09 0.212256
4262 153 8 9 5 5.39756e+06 0.138788
4592 153 8 9 5 416.279 0.21228
4668 153 8 9 5 0.337443 59.8103
7426 153 8 9 5 129090 0.135552
2384 153 8 9 5 5770.62 17.4987
3168 153 8 9 5 15321.8 40.0539
739 153 8 9 5 1.22349e+06 0.136657
1257 153 8 9 5 304.291 0.300169
9786 153 8 9 5 1.68775e+07 0.13679
9810 153 8 9 5 4249.45 24.8156
6395 153 8 9 5 1243.89 0.210283
4338 153 8 9 5 4250.51 10.8441
6626 153 8 9 5 1.72889e+06 0.2124
4840 153 8 9 5 12121.9 0.217598
2033 153 8 9 5 1465.64 10.0257
1227 153 8 9 5 3617.89 0.143654
6452 153 8 9 5 193.776 0.149879
6037 153 8 9 5 18256.1 0.136847
8664 153 8 9 5 9693.46 0.213213
222 153 8 9 5 11125.7 0.202819
6995 153 8 9 5 1299.76 0.136329
2057 153 8 9 5 3.93796 58.7118
9594 153 8 9 5 89626.6 0.212855
351 153 8 9 5 32.4057 60.8773
2 153 8 9 5 442675 0.201805
3529 153 8 9 5 29770.2 5.70287
5694 153 8 9 5 61165.9 0.137662
3414 153 8 9 5 5534.64 0.13942
9125 153 8 9 5 3486.21 0.291975
4118 153 8 9 5 397.986 0.219728
9805 153 8 9 5 127470 0.2128
6871 153 8 9 5 7934.98 0.139782
6139 153 8 9 5 85918.8 0.20222
5305 153 8 9 5 6449.48 0.210781
77 153 8 9 5 121885 0.137209
1370 153 8 9 5 12561.5 0.216139
7082 153 8 9 5 61522 0.135743
5189 153 8 9 5 215630 0.202794
