Seed  np arch1 arch2 chi2/dat duration
3923 107 9 8 1102.76 0.56024
2652 107 9 8 2.54803e+06 0.108537
490 107 9 8 2.79169e+06 7.55788
4847 107 9 8 155043 8.66665
6153 107 9 8 0.632336 26.5341
5075 107 9 8 1105.4 5.44065
1449 107 9 8 28679.4 4.1694
8617 107 9 8 102460 0.105661
9449 107 9 8 74840.6 0.116725
405 107 9 8 156546 0.10773
1598 107 9 8 12.1177 27.6582
2844 107 9 8 3.94146e+06 0.401207
9182 107 9 8 209.905 26.0903
83 107 9 8 19503.4 1.51281
6649 107 9 8 10198.6 0.113814
2987 107 9 8 224782 0.0724282
113 107 9 8 599135 0.107016
3649 107 9 8 103802 2.26677
9879 107 9 8 2588.52 0.302899
7379 107 9 8 1107.19 10.7149
9254 107 9 8 24907.3 0.115286
6385 107 9 8 153821 0.220904
4617 107 9 8 7376.34 0.332536
9710 107 9 8 105.255 27.259
6250 107 9 8 89307.4 4.92485
6599 107 9 8 10899.8 11.3967
9914 107 9 8 656.733 2.00756
8750 107 9 8 15179.3 4.49795
1533 107 9 8 2.62935e+06 0.14581
101 107 9 8 36327.8 0.119505
7775 107 9 8 16.9979 26.3516
1519 107 9 8 207175 10.8467
4568 107 9 8 15145.4 0.120777
6666 107 9 8 86992.6 0.110313
2258 107 9 8 31.7 26.3353
6254 107 9 8 8692.77 1.7522
8362 107 9 8 3.93525e+08 6.31126
138 107 9 8 28394.4 3.21267
7556 107 9 8 17306.5 0.142905
9518 107 9 8 2554.25 3.16282
517 107 9 8 13.8823 28.3795
1634 107 9 8 3.54625e+06 0.11126
9851 107 9 8 1.12913e+06 5.28492
2312 107 9 8 37074.9 6.38251
7365 107 9 8 7.46873e+06 8.72545
9657 107 9 8 48103.2 0.141173
9871 107 9 8 3982.09 0.116833
3126 107 9 8 411896 0.111168
3687 107 9 8 192470 0.110088
9518 107 9 8 2554.25 3.16388
2331 107 9 8 52188.3 0.116305
