Seed  np arch1 arch2 chi2/dat duration
5696 67 8 5 41680.2 0.046511
9250 67 8 5 0.651675 20.295
3640 67 8 5 20089.3 0.072713
2564 67 8 5 35.251 15.3167
9180 67 8 5 3700.23 0.0942002
6725 67 8 5 17604.2 0.0740789
9671 67 8 5 2024.61 0.11405
5318 67 8 5 87720.2 0.068775
3988 67 8 5 2.38313 16.89
2074 67 8 5 9502.01 0.0677455
2729 67 8 5 369.019 3.9929
4034 67 8 5 241641 0.0652494
9855 67 8 5 52860.9 0.0706344
8650 67 8 5 3199.92 0.0666659
1205 67 8 5 540.479 0.0732396
7509 67 8 5 198.103 0.812809
4504 67 8 5 1.23473e+06 0.0670647
8141 67 8 5 5.71071 18.8133
4200 67 8 5 1475.66 0.78936
9788 67 8 5 29.8915 14.8548
981 67 8 5 14.3304 16.7753
3229 67 8 5 2545.3 0.0710385
8000 67 8 5 376902 0.0736366
4402 67 8 5 98299.2 0.0666206
7123 67 8 5 623577 0.0665921
2089 67 8 5 13.2481 17.8276
1719 67 8 5 871794 0.0671771
8615 67 8 5 162902 2.02659
550 67 8 5 138173 0.0722313
6274 67 8 5 67588.2 0.0457114
9624 67 8 5 0.678509 16.1124
2886 67 8 5 5.22365 19.857
6295 67 8 5 524115 0.0729916
2426 67 8 5 1060.57 0.0744163
5045 67 8 5 16256.4 0.070135
5271 67 8 5 77.4278 16.2851
7143 67 8 5 6499.14 2.59804
7760 67 8 5 143443 0.0698312
9383 67 8 5 23302.3 1.18563
2005 67 8 5 269559 0.0652392
8887 67 8 5 614.788 0.0728436
9339 67 8 5 77066.4 0.0671428
7872 67 8 5 41601.4 0.0662928
400 67 8 5 20966.6 7.51933
6862 67 8 5 25386.4 0.0939886
2543 67 8 5 31207.3 0.137878
513 67 8 5 31.5046 17.4498
4104 67 8 5 0.700774 19.0109
9963 67 8 5 43165.4 0.0457582
8434 67 8 5 4.65627e+07 8.02778
3113 67 8 5 595698 0.0731455
