Seed  np arch1 arch2 chi2/dat duration
5862 93 10 6 20403.1 2.80923
6885 93 10 6 38320.7 0.100086
226 93 10 6 43858.6 0.101173
2483 93 10 6 127836 0.102048
6938 93 10 6 3855.73 0.641385
2114 93 10 6 31784.4 7.25781
621 93 10 6 11247.3 0.100461
6738 93 10 6 17040.5 9.14525
9298 93 10 6 29926.1 2.88571
2662 93 10 6 6945.57 1.16609
4253 93 10 6 21049.6 0.0650598
6973 93 10 6 94372.5 0.0640625
2441 93 10 6 14663.9 0.099543
8667 93 10 6 45535.3 0.0955978
7393 93 10 6 319.521 4.88356
8171 93 10 6 61146.8 0.0653648
2248 93 10 6 17356.3 0.93546
2225 93 10 6 51850.3 0.167776
923 93 10 6 6267.47 0.519086
6123 93 10 6 17624.1 4.00067
3502 93 10 6 116195 0.0646534
4758 93 10 6 35430.8 0.0971903
3327 93 10 6 3567.73 0.0648351
1877 93 10 6 287479 0.0647682
5488 93 10 6 0.460168 25.8597
4642 93 10 6 323600 0.0933282
6803 93 10 6 1767.86 0.0676717
4664 93 10 6 417.459 1.08717
6799 93 10 6 1157.13 0.295192
9544 93 10 6 2.0501e+06 6.79143
1733 93 10 6 69338.1 0.103037
1383 93 10 6 25975.1 0.0999407
1576 93 10 6 25.6994 29.6956
6246 93 10 6 62072.9 0.264285
5398 93 10 6 2609.37 0.100945
7338 93 10 6 89646.9 0.0950309
3082 93 10 6 17148.2 0.0930925
7136 93 10 6 27782.1 0.101597
2273 93 10 6 64905.8 0.0950504
3230 93 10 6 11868.7 0.0653377
7740 93 10 6 2790.93 0.171107
5706 93 10 6 16450 2.28153
6714 93 10 6 118889 23.8675
7923 93 10 6 221691 0.0649956
4589 93 10 6 774.603 0.101192
4687 93 10 6 13431.6 0.810222
6468 93 10 6 12480 0.917556
7375 93 10 6 13220.8 0.100911
1758 93 10 6 32235.9 0.0673578
4406 93 10 6 3680.53 2.80349
7711 93 10 6 76090 0.424327
