Seed  np arch1 arch2 chi2/dat duration
5345 60 7 5 621718 0.058282
7853 60 7 5 74435.1 0.063236
3459 60 7 5 4539.8 0.596956
7261 60 7 5 19748.4 15.9162
1511 60 7 5 12.8212 12.7809
6490 60 7 5 45867 3.26826
877 60 7 5 37744.8 0.0399553
2619 60 7 5 24.6752 16.84
8611 60 7 5 296750 0.0575038
1931 60 7 5 4.78993e+06 9.89471
4265 60 7 5 7873.06 0.0577656
8190 60 7 5 1.83794e+06 0.061689
8316 60 7 5 1.01022 14.8498
2440 60 7 5 300153 0.0807051
3645 60 7 5 83885.5 0.0648739
2408 60 7 5 2174.44 0.300341
182 60 7 5 183148 0.0394136
2310 60 7 5 330.497 0.108095
9418 60 7 5 3568.22 0.125058
960 60 7 5 2523.19 0.569764
4191 60 7 5 1.46519 14.3158
430 60 7 5 1943.62 0.0602799
1519 60 7 5 346287 0.0795998
5593 60 7 5 2864.82 0.0642504
4996 60 7 5 4515.07 0.538653
4495 60 7 5 5295.03 13.1804
9304 60 7 5 3.09155e+06 0.0602842
9661 60 7 5 84470 0.0634851
1396 60 7 5 40731 0.0815965
5823 60 7 5 2778.99 0.0396462
6940 60 7 5 2.52022 14.5998
7042 60 7 5 14145.4 0.0626128
2499 60 7 5 697.532 0.0574821
8341 60 7 5 4659.21 0.0399453
3280 60 7 5 18274.5 0.0646502
5189 60 7 5 181333 0.0643723
6825 60 7 5 9766.07 14.7145
585 60 7 5 45.4161 17.9238
8173 60 7 5 18.5337 17.9429
6638 60 7 5 21557.8 0.0652636
1312 60 7 5 17019.8 0.0396986
7643 60 7 5 21131.2 1.37864
8439 60 7 5 13414.5 0.0402307
4298 60 7 5 18641.9 0.0573073
8328 60 7 5 70034.2 0.120315
6187 60 7 5 56700.6 0.0642058
9075 60 7 5 2197.13 0.0575299
2888 60 7 5 4677.84 4.01417
6218 60 7 5 20531.4 0.0643103
2271 60 7 5 63.1848 0.121438
2137 60 7 5 142296 0.0595301
