Seed  np arch1 arch2 chi2/dat duration
125 61 6 6 62.497 3.71142
4329 61 6 6 2851.33 1.86026
9445 61 6 6 90071.5 0.0665954
733 61 6 6 66246 0.0616962
7469 61 6 6 2004.54 0.0942331
2902 61 6 6 779895 0.0426882
2887 61 6 6 0.608322 18.9861
8734 61 6 6 1312.35 1.16787
3225 61 6 6 2234.79 0.09256
1130 61 6 6 237169 0.0422165
7264 61 6 6 3.62826e+06 0.116855
8352 61 6 6 57152.8 2.98576
748 61 6 6 68652.3 0.0612004
4536 61 6 6 718.682 0.0892194
675 61 6 6 95170.3 0.465659
5546 61 6 6 266918 1.02216
619 61 6 6 7040.43 0.0420594
480 61 6 6 703.486 0.0449637
2920 61 6 6 15826.7 0.0434761
1552 61 6 6 7909.07 0.741989
8796 61 6 6 331479 0.109935
3893 61 6 6 38636.8 0.066361
281 61 6 6 45931.3 11.5924
1276 61 6 6 11155.4 0.197574
1307 61 6 6 3.35643e+06 0.0678813
9429 61 6 6 10259.7 0.0659796
1525 61 6 6 27160 0.176022
3313 61 6 6 17793.5 7.62147
6087 61 6 6 273820 0.109402
80 61 6 6 220516 0.062339
5410 61 6 6 2.11164e+07 3.75972
1081 61 6 6 2.18323e+06 0.13084
1114 61 6 6 6275.05 3.00249
7932 61 6 6 1.87949 17.3689
542 61 6 6 272.044 0.479442
7936 61 6 6 8185.68 3.44111
441 61 6 6 74007.4 5.61711
1610 61 6 6 28457.2 1.009
918 61 6 6 0.900836 17.9273
1083 61 6 6 2704.17 0.0419095
1486 61 6 6 6.28692 15.4225
6668 61 6 6 15.5874 14.248
668 61 6 6 57782.4 0.545309
227 61 6 6 1.6321e+06 0.0623544
1616 61 6 6 19.1552 14.7496
1594 61 6 6 37710.5 4.42451
6795 61 6 6 3.66197 16.6444
8887 61 6 6 9.54083 16.2003
741 61 6 6 468611 0.0644078
7498 61 6 6 0.780498 17.9162
3722 61 6 6 10685.4 0.0610597
