Seed  np arch1 arch2 chi2/dat duration
8649 97 8 8 203361 0.0990887
2097 97 8 8 47.2971 31.5612
3419 97 8 8 23762.3 0.107744
7456 97 8 8 211148 3.72069
873 97 8 8 31153.2 0.0990653
2202 97 8 8 1958.13 0.107585
2247 97 8 8 35499.8 0.101516
6838 97 8 8 200368 0.101571
453 97 8 8 56939.7 0.0973534
7899 97 8 8 1.82762e+06 0.0712276
6762 97 8 8 194.493 24.6222
3464 97 8 8 5992.02 1.8892
4665 97 8 8 13.1343 24.2142
8305 97 8 8 23842.7 0.904813
2414 97 8 8 607222 0.101792
5823 97 8 8 3048.36 0.475204
1062 97 8 8 38160.7 0.0677724
5818 97 8 8 185482 0.10194
2582 97 8 8 15459.7 0.0687104
5188 97 8 8 571086 0.0976392
2733 97 8 8 7504.36 2.59192
6991 97 8 8 2.45771e+09 0.0989147
7181 97 8 8 420255 0.101323
4789 97 8 8 1559.01 4.22777
8449 97 8 8 10192.2 0.239421
8389 97 8 8 5895.83 5.54446
73 97 8 8 25706.8 9.65062
7060 97 8 8 1.08197e+06 0.108305
3200 97 8 8 65.5139 24.2628
6481 97 8 8 31064.4 16.1263
4272 97 8 8 343.104 0.108807
2721 97 8 8 0.554021 26.8083
6246 97 8 8 0.904965 21.2245
3227 97 8 8 79472.4 0.104693
3141 97 8 8 2.17837e+06 1.50485
5055 97 8 8 391.705 1.24042
8410 97 8 8 135666 0.0981632
6598 97 8 8 329171 0.09919
573 97 8 8 59215.3 0.0997789
4989 97 8 8 3.95624e+06 0.379797
5164 97 8 8 340667 0.0973173
1143 97 8 8 0.565525 21.4901
8119 97 8 8 0.464439 27.8447
6942 97 8 8 11816.9 6.8528
4560 97 8 8 1648.08 0.0703704
3990 97 8 8 1.06416e+06 0.100278
6037 97 8 8 102680 12.155
1525 97 8 8 89049.1 2.28605
1465 97 8 8 120513 0.068366
6940 97 8 8 2916.12 4.59156
3563 97 8 8 240172 1.711
