Seed  np arch1 arch2 chi2/dat duration
2553 87 8 7 0.5321 25.0746
6914 87 8 7 14215.2 0.0953084
162 87 8 7 81821.9 0.385437
288 87 8 7 7625.62 0.0851138
6631 87 8 7 7525.45 0.125321
1395 87 8 7 179562 0.0867223
5895 87 8 7 292973 0.0848963
7655 87 8 7 12.3311 27.4827
7321 87 8 7 576250 0.113518
8160 87 8 7 393.991 0.0595021
3794 87 8 7 8904.73 0.093213
3744 87 8 7 7339.34 0.122057
4648 87 8 7 25908.9 0.151205
9097 87 8 7 1.94042e+06 1.90624
1442 87 8 7 1.30618 21.3714
4537 87 8 7 30943.4 4.79004
1917 87 8 7 681.596 3.96361
2671 87 8 7 5.51926 23.0878
1065 87 8 7 71.906 25.2738
5674 87 8 7 66.2938 8.83305
6184 87 8 7 6.9533 33.304
8281 87 8 7 94621.3 0.058907
4846 87 8 7 732218 0.0872507
2102 87 8 7 2902.59 8.63526
8587 87 8 7 144275 0.0925738
3333 87 8 7 11894.9 3.67093
9850 87 8 7 59252.3 0.0851867
4931 87 8 7 2293.06 0.0876255
6233 87 8 7 71092.6 0.406584
9535 87 8 7 366.928 0.0979773
8793 87 8 7 20337 3.55789
2124 87 8 7 38840.2 0.0891621
4079 87 8 7 2.48098e+06 0.0909957
2075 87 8 7 0.664503 24.8623
6382 87 8 7 2245.76 0.155263
9877 87 8 7 139.33 5.78846
7607 87 8 7 467.168 0.764296
8427 87 8 7 16293.8 1.52514
8375 87 8 7 5299.69 1.90729
4493 87 8 7 4465.98 0.647604
4064 87 8 7 0.641374 24.039
2953 87 8 7 28929.2 0.0594852
9901 87 8 7 5199.78 0.0882259
286 87 8 7 40069 0.085183
1243 87 8 7 221502 0.128687
9247 87 8 7 4.26352 26.5947
460 87 8 7 977428 0.0855334
1458 87 8 7 18108.4 0.059071
1583 87 8 7 1.37469 26.055
2076 87 8 7 311.845 0.543181
946 87 8 7 31710.4 0.118709
