Seed  np arch1 arch2 chi2/dat duration
9639 29 6 2 4.79387 26.5914
5015 29 6 2 1086.56 0.21634
996 29 6 2 1134.26 26.6759
8379 29 6 2 3084.49 0.214951
706 29 6 2 5733.96 27.1706
2682 29 6 2 1.10561 30.0988
9194 29 6 2 2589.78 0.392425
8035 29 6 2 4.67814 30.2158
7804 29 6 2 1171.33 0.367344
942 29 6 2 1037.22 26.8503
5586 29 6 2 4940.39 0.377231
4697 29 6 2 1839.46 0.238329
9439 29 6 2 4161.75 0.260361
9324 29 6 2 193.115 29.0029
4779 29 6 2 307.515 28.2302
3695 29 6 2 475.62 27.7012
9674 29 6 2 3110.06 0.541381
144 29 6 2 304.412 26.6566
9554 29 6 2 2308.92 0.344814
3906 29 6 2 155.294 34.4363
8741 29 6 2 7520 0.324616
4171 29 6 2 402.255 26.439
641 29 6 2 3872.8 0.360248
89 29 6 2 814.848 5.45589
2608 29 6 2 223.339 31.286
4253 29 6 2 1342.09 31.8062
2766 29 6 2 440.721 26.9536
7932 29 6 2 28548.7 6.60529
1234 29 6 2 1522.19 31.118
8346 29 6 2 273.766 32.8111
5332 29 6 2 4041.04 0.431189
2301 29 6 2 253.274 27.6328
1277 29 6 2 807.173 0.219652
2325 29 6 2 2510.93 0.425678
8571 29 6 2 2095.56 0.28758
25 29 6 2 1873.66 27.4731
8640 29 6 2 4100.36 30.7428
6011 29 6 2 9504.73 28.5009
5 29 6 2 1492.73 28.5887
2251 29 6 2 11723.1 0.330437
2636 29 6 2 578.107 28.4592
8603 29 6 2 5172.79 0.219498
1723 29 6 2 1933.13 0.184628
2510 29 6 2 4544.34 0.216342
4721 29 6 2 3170.11 0.293127
4764 29 6 2 1158.95 30.1553
7279 29 6 2 830.743 25.7686
3115 29 6 2 1229.31 0.453315
2564 29 6 2 532.431 29.3516
4608 29 6 2 749.63 32.312
5327 29 6 2 409.88 32.2561
