Seed  np arch1 arch2 chi2/dat duration
5893 93 10 6 493.632 30.7369
4952 93 10 6 2012.92 32.0121
7437 93 10 6 2.00657 29.5252
6884 93 10 6 112.911 34.6668
4760 93 10 6 0.935633 35.7697
5708 93 10 6 215.793 30.3374
7861 93 10 6 58.483 32.2482
195 93 10 6 0.970409 34.4412
7485 93 10 6 50.6329 32.8127
142 93 10 6 455.416 32.6916
6068 93 10 6 0.961343 35.2782
2092 93 10 6 11.3519 32.2392
9863 93 10 6 186.474 29.8577
5519 93 10 6 70.5951 34.5319
3644 93 10 6 6.94077 29.1581
3892 93 10 6 147.401 32.953
990 93 10 6 1202.44 32.6508
2432 93 10 6 0.958546 33.7311
6477 93 10 6 0.945751 35.1873
1245 93 10 6 0.951795 34.9557
4922 93 10 6 4.26587 32.5404
3530 93 10 6 0.965624 31.6624
9531 93 10 6 0.9609 34.2651
5393 93 10 6 6085.37 0.372379
3625 93 10 6 8.22495 30.8911
6019 93 10 6 2.37663 30.9266
802 93 10 6 341.474 31.2008
4044 93 10 6 1661.13 30.5981
214 93 10 6 146.102 34.5307
5976 93 10 6 102.814 36.1078
2222 93 10 6 237.646 36.5451
1708 93 10 6 0.950656 34.2236
1735 93 10 6 0.95285 33.5288
5605 93 10 6 0.947376 34.2609
5398 93 10 6 0.956415 32.6942
2990 93 10 6 23341.4 0.275077
7918 93 10 6 140.631 32.837
5756 93 10 6 0.955737 35.9459
8020 93 10 6 0.942599 33.9385
7650 93 10 6 566.336 31.9747
358 93 10 6 11124.7 31.7453
1636 93 10 6 3.71173 35.1426
8696 93 10 6 925.521 34.3499
1328 93 10 6 38.0666 34.7169
4039 93 10 6 0.943068 35.5882
5406 93 10 6 0.952884 31.7111
1675 93 10 6 0.944161 36.2464
3826 93 10 6 0.982742 33.0565
1168 93 10 6 39.8348 30.7793
9940 93 10 6 901.026 32.3423
53 93 10 6 2301.58 33.8597
