Seed  np arch1 arch2 chi2/dat duration
195 29 6 2 39191 0.114888
715 29 6 2 68.6028 2.72933
3491 29 6 2 239.981 0.0158111
5449 29 6 2 192.271 0.0254837
2500 29 6 2 1907.47 0.0221913
4896 29 6 2 785.719 0.0204714
9922 29 6 2 76.291 2.75793
8994 29 6 2 331.299 0.493311
4156 29 6 2 603.205 0.0229997
1070 29 6 2 53.938 2.76088
9536 29 6 2 565.422 0.127305
6504 29 6 2 239.859 0.0201648
132 29 6 2 99.7843 2.56201
5176 29 6 2 1127.35 0.0777777
6637 29 6 2 585.385 0.0219613
2100 29 6 2 2318.03 3.06794
9140 29 6 2 480.188 2.96028
2802 29 6 2 272.594 0.070393
9170 29 6 2 767.785 0.0402491
51 29 6 2 140.536 0.0433796
2572 29 6 2 904.821 0.471868
619 29 6 2 66.9168 3.09212
4519 29 6 2 729.814 0.021999
7898 29 6 2 63.8696 2.80802
485 29 6 2 16.4137 2.84521
2972 29 6 2 307.768 0.02719
4498 29 6 2 134.814 0.0244324
5828 29 6 2 87.7799 2.93268
6643 29 6 2 126.23 2.83485
3493 29 6 2 93.613 0.0157244
7772 29 6 2 1.39353 3.17805
6574 29 6 2 51.8232 0.587621
6116 29 6 2 6.03913 2.95875
1286 29 6 2 208.208 0.0684341
1465 29 6 2 296.055 0.0264738
7112 29 6 2 334.865 0.493996
1026 29 6 2 89.2936 0.156139
1895 29 6 2 251.858 0.197552
6468 29 6 2 276.93 0.0220963
8113 29 6 2 42.339 2.51483
8909 29 6 2 53.085 2.58514
8368 29 6 2 219.645 2.3852
259 29 6 2 53.1937 2.84513
7871 29 6 2 110.594 2.63218
5005 29 6 2 71.5965 0.027953
5558 29 6 2 109.07 2.60469
961 29 6 2 40.8537 2.63003
3106 29 6 2 2463.94 0.154034
8848 29 6 2 356.312 0.0242636
8857 29 6 2 29.0297 0.0298904
3999 29 6 2 11.8085 2.88167
