Seed  np arch1 arch2 chi2/dat duration
9053 107 9 8 3.07738 3.72019
7876 107 9 8 20.7435 4.23587
4366 107 9 8 50.8237 4.01026
8339 107 9 8 19.1755 3.87596
4968 107 9 8 4.4673 4.13515
1023 107 9 8 0.987647 4.22235
3795 107 9 8 13.8647 3.75884
3921 107 9 8 164.804 3.91814
290 107 9 8 132.667 3.87343
9239 107 9 8 11.2377 4.27986
6273 107 9 8 0.523121 3.77861
4379 107 9 8 0.616788 3.84818
6443 107 9 8 14.1128 3.7299
1919 107 9 8 15.3092 4.21386
109 107 9 8 15.1437 4.385
6292 107 9 8 3.9031 3.95096
2851 107 9 8 4.61022 3.74847
8930 107 9 8 36.8639 3.9943
1820 107 9 8 8.08625 3.96371
3071 107 9 8 394.286 0.240694
8435 107 9 8 4.20328 3.72881
8170 107 9 8 2.12367 3.63844
9771 107 9 8 18.153 3.85417
6365 107 9 8 5.487 3.69966
7942 107 9 8 0.358158 4.22015
6747 107 9 8 1.00118 4.04689
4857 107 9 8 0.721911 3.67785
6270 107 9 8 0.45637 3.90927
1444 107 9 8 1.22174 3.86913
2769 107 9 8 0.779427 4.08346
7092 107 9 8 1.96697 4.34478
738 107 9 8 30.8289 3.86872
6089 107 9 8 0.704495 3.86669
9741 107 9 8 0.852874 4.00851
2239 107 9 8 0.871968 3.83749
9913 107 9 8 8.67765 3.60639
9843 107 9 8 0.770588 3.78512
6114 107 9 8 1.67209 4.16031
9840 107 9 8 0.546954 4.03742
2150 107 9 8 58.6898 4.40205
1666 107 9 8 6.87848 4.22577
8538 107 9 8 0.455571 3.80892
5570 107 9 8 112.441 4.01545
4156 107 9 8 48.4737 4.20347
3097 107 9 8 1.37567 3.67646
7402 107 9 8 100.497 4.13944
3570 107 9 8 3.50914 3.9029
9677 107 9 8 247.588 4.10933
6236 107 9 8 3.78774 4.03688
4392 107 9 8 0.538509 4.09497
8232 107 9 8 52.0687 3.87678
