Seed  np arch1 arch2 chi2/dat duration
8447 29 6 2 460.236 55.863
833 29 6 2 33.4083 53.1343
6993 29 6 2 61.8988 47.1953
562 29 6 2 548.396 50.3424
7048 29 6 2 171.192 0.457992
2642 29 6 2 17.4993 61.1078
501 29 6 2 46.6676 52.7491
9929 29 6 2 59.4699 59.6652
2115 29 6 2 66.7345 55.1279
2330 29 6 2 5.18944 54.4381
5376 29 6 2 12.8396 62.6659
2949 29 6 2 232.587 1.12516
3738 29 6 2 217.825 0.719897
7935 29 6 2 290.179 0.531813
771 29 6 2 172.164 3.0181
3303 29 6 2 254.317 0.527717
502 29 6 2 173.726 0.458553
5842 29 6 2 1232.35 0.392404
3388 29 6 2 128.115 0.532346
1111 29 6 2 389.576 0.457639
2883 29 6 2 179.406 1.17882
2725 29 6 2 23.027 53.0531
491 29 6 2 162.674 0.854827
624 29 6 2 182.622 0.790982
6828 29 6 2 169.196 61.6036
1162 29 6 2 158.286 50.7124
2131 29 6 2 42.1396 59.4231
5187 29 6 2 50.2881 56.412
7096 29 6 2 176.034 0.456852
2474 29 6 2 21.59 44.8794
1635 29 6 2 3.81223 49.7569
9244 29 6 2 1097.19 15.9498
6945 29 6 2 26.0797 62.3811
6925 29 6 2 1847.76 0.917148
1194 29 6 2 142.476 0.529094
3595 29 6 2 128.633 52.2372
7393 29 6 2 15.5732 58.558
8328 29 6 2 122.671 0.849861
4014 29 6 2 156.18 1.70386
928 29 6 2 439.046 0.586647
9168 29 6 2 293.476 0.325867
7529 29 6 2 2.82558 52.5866
7570 29 6 2 933.689 0.530161
850 29 6 2 42.2166 61.4245
2067 29 6 2 1015.68 0.461193
7341 29 6 2 118.827 0.459076
8522 29 6 2 495.705 44.2877
597 29 6 2 247.612 3.47761
2777 29 6 2 91.381 0.392487
2020 29 6 2 96.567 25.4198
8283 29 6 2 22135.6 0.326322
